price,datetime,room,location,area
$2695,2016-10-19 17:14,1, (redwood city),577ft
$2465,2016-10-19 17:14,2, (san leandro),1225ft
$2200,2016-10-19 17:14,2, (san leandro),
$2414,2016-10-19 17:14,1, (los gatos),729ft
$2895,2016-10-19 17:13,2, (berkeley),590ft
$5795,2016-10-19 17:13,2, (nob hill),1300ft
$2865,2016-10-19 17:13,2," (hercules, pinole, san pablo, el sob)",1125ft
$4363,2016-10-19 17:13,2, (lower pac hts),925ft
$2015,2016-10-19 17:12,2,,909ft
$2289,2016-10-19 17:12,2, (santa rosa),
$2205,2016-10-19 17:12,2," (1 Lakeville Circle, Petaluma, CA 94954)",1028ft
$800,2016-10-19 17:12,2, (mountain view),
$2773,2016-10-19 17:12,1, (los gatos),639ft
$2023,2016-10-19 17:12,1, (santa rosa),630ft
$4800,2016-10-19 17:11,3, (mountain view),1591ft
$1804,2016-10-19 17:11,1,,712ft
$1839,2016-10-19 17:11,1, (petaluma),695ft
$1495,2016-10-19 17:11,1, (los altos),
$2460,2016-10-19 17:11,2, (danville / san ramon),1175ft
$2289,2016-10-19 17:11,2, (santa rosa),
$4500,2016-10-19 17:11,2, (potrero hill),
$2692,2016-10-19 17:11,1, (san mateo),722ft
$2200,2016-10-19 17:11,2, (petaluma),913ft
$2995,2016-10-19 17:11,1, (noe valley),
$2150,2016-10-19 17:11,1, (south san francisco),670ft
$2083,2016-10-19 17:11,1, (san jose downtown),612ft
$1995,2016-10-19 17:11,1, (san rafael),750ft
$5500,2016-10-19 17:10,2, (pacific heights),
$2073,2016-10-19 17:10,, (emeryville),486ft
$4500,2016-10-19 17:10,4, (Willow Glen),
$1650,2016-10-19 17:10,, (hayward / castro valley),
$7300,2016-10-19 17:09,4, (fremont / union city / newark),2797ft
$4200,2016-10-19 17:09,1, (mission district),583ft
$2900,2016-10-19 17:09,1, (hayes valley),
$2595,2016-10-19 17:09,1, (south san francisco),880ft
$1875,2016-10-19 17:09,2,,909ft
$1785,2016-10-19 17:09,1, (concord / pleasant hill / martinez),
$2375,2016-10-19 17:09,1, (redwood city),
$1895,2016-10-19 17:09,2," (1 Lakeville Circle, Petaluma, CA 94954)",1028ft
$5999,2016-10-19 17:09,5, (saratoga),3386ft
$1650,2016-10-19 17:08,, (hayward / castro valley),487ft
$2598,2016-10-19 17:08,2, (napa county),1123ft
$3200,2016-10-19 17:08,4, (richmond / point / annex),2255ft
$4655,2016-10-19 17:07,1, (dublin / pleasanton / livermore),1801ft
$2584,2016-10-19 17:07,1, (sunnyvale),676ft
$3195,2016-10-19 17:07,3, (san jose east),1500ft
$2885,2016-10-19 17:07,2, (santa clara),1120ft
$3095,2016-10-19 17:07,2, (millbrae),900ft
$2100,2016-10-19 17:07,1, (south san francisco),
$3454,2016-10-19 17:07,2, (dublin / pleasanton / livermore),1212ft
$3795,2016-10-19 17:06,2, (palo alto),1350ft
$2204,2016-10-19 17:06,1, (petaluma),813ft
$4615,2016-10-19 17:06,2, (potrero hill),952ft
$2955,2016-10-19 17:06,1, (sunnyvale),719ft
$2053,2016-10-19 17:05,1, (fremont / union city / newark),716ft
$2020,2016-10-19 17:05,2, (concord / pleasant hill / martinez),
$1595,2016-10-19 17:05,1, (vallejo / benicia),
$1895,2016-10-19 17:04,1, (san jose south),675ft
$2495,2016-10-19 17:04,2, (san jose south),1000ft
$1820,2016-10-19 17:04,2, (richmond / point / annex),800ft
$3278,2016-10-19 17:04,2, (foster city),
$299,2016-10-19 17:04,4, (mountain view),
$1854,2016-10-19 17:04,1, (hayward / castro valley),725ft
$1899,2016-10-19 17:04,1, (danville / san ramon),689ft
$1599,2016-10-19 17:03,, (fairfield / vacaville),
$1500,2016-10-19 17:03,1, (sunset / parkside),
$1800,2016-10-19 17:03,1, (mountain view),775ft
$3525,2016-10-19 17:03,2, (sunnyvale),1013ft
$2858,2016-10-19 17:03,2, (san jose downtown),1150ft
$1815,2016-10-19 17:03,2," (1 Lakeville Circle, Petaluma, CA 94954)",885ft
$1800,2016-10-19 17:03,1, (mountain view),775ft
$850,2016-10-19 17:02,2, (san jose south),
$1800,2016-10-19 17:02,1, (sunnyvale),775ft
$2515,2016-10-19 17:02,2, (napa county),1088ft
$1850,2016-10-19 17:02,1, (danville / san ramon),686ft
$3200,2016-10-19 17:02,4, (concord / pleasant hill / martinez),1892ft
$1995,2016-10-19 17:02,1, (san jose west),
$2900,2016-10-19 17:02,, (nob hill),
$2250,2016-10-19 17:02,2, (mountain view),950ft
$4925,2016-10-19 17:02,2, (SOMA / south beach),1113ft
$2225,2016-10-19 17:02,2, (fremont / union city / newark),840ft
$2198,2016-10-19 17:02,1, (sunnyvale),
$3498,2016-10-19 17:02,2, (belmont),1200ft
$2469,2016-10-19 17:01,2, (cupertino),825ft
$2595,2016-10-19 17:01,3, (san jose north),1152ft
$2329,2016-10-19 17:01,1," (1050 Court St., San Rafael, CA 94901)",525ft
$2355,2016-10-19 17:01,2, (napa county),1088ft
$2634,2016-10-19 17:01,2, (dublin / pleasanton / livermore),1073ft
$2473,2016-10-19 17:01,1, (mountain view),700ft
$2550,2016-10-19 17:01,2, (fremont / union city / newark),
$3525,2016-10-19 17:00,1, (SOMA / south beach),542ft
$3000,2016-10-19 17:00,1, (potrero hill),
$3222,2016-10-19 17:00,1, (mountain view),741ft
$3150,2016-10-19 17:00,2, (larkspur),971ft
$1895,2016-10-19 17:00,1, (fremont / union city / newark),630ft
$3602,2016-10-19 17:00,2, (san bruno),1218ft
$1995,2016-10-19 17:00,2, (fairfield / vacaville),1152ft
$2250,2016-10-19 17:00,1, (emeryville),622ft
$1872,2016-10-19 17:00,2, (vallejo / benicia),1040ft
$2050,2016-10-19 16:59,1, (dublin / pleasanton / livermore),733ft
$979,2016-10-19 16:59,1, (oakland hills / mills),
$2788,2016-10-19 16:59,2, (petaluma),1265ft
$1920,2016-10-19 16:59,2, (walnut creek),1000ft
$2825,2016-10-19 16:59,2, (cupertino),1147ft
$1650,2016-10-19 16:59,1," (1 Lakeville Circle, Petaluma, CA 94954)",661ft
$2003,2016-10-19 16:58,1, (concord / pleasant hill / martinez),610ft
$2429,2016-10-19 16:58,1, (redwood city),680ft
$5970,2016-10-19 16:58,3, (potrero hill),1600ft
$1600,2016-10-19 16:58,2, (russian river),970ft
$2995,2016-10-19 16:58,2, (menlo park),
$3500,2016-10-19 16:57,2, (menlo park),
$5489,2016-10-19 16:57,3, (berkeley north / hills),1236ft
$2490,2016-10-19 16:57,2, (campbell),850ft
$4000,2016-10-19 16:57,2, (san mateo),
$2655,2016-10-19 16:57,2, (novato),886ft
$2695,2016-10-19 16:57,1, (palo alto),
$1895,2016-10-19 16:56,1, (fremont / union city / newark),620ft
$2972,2016-10-19 16:56,2," (1885 California Street, Mountain View, CA 94041)",947ft
$4300,2016-10-19 16:56,2, (SOMA / south beach),
$1650,2016-10-19 16:56,, (oakland lake merritt / grand),
$1905,2016-10-19 16:55,2, (concord / pleasant hill / martinez),898ft
$2465,2016-10-19 16:55,2, (santa rosa),1036ft
$2295,2016-10-19 16:55,2, (campbell),
$3554,2016-10-19 16:54,2, (santa clara),1269ft
$3971,2016-10-19 16:54,2, (emeryville),1355ft
$2450,2016-10-19 16:54,1, (mountain view),620ft
$4300,2016-10-19 16:54,1, (noe valley),750ft
$2395,2016-10-19 16:54,2, (fremont / union city / newark),1013ft
$3700,2016-10-19 16:53,3, (sunnyvale),1410ft
$3150,2016-10-19 16:53,1, (nob hill),738ft
$3680,2016-10-19 16:53,1, (potrero hill),804ft
$1995,2016-10-19 16:53,1, (fremont / union city / newark),710ft
$3100,2016-10-19 16:53,1, (sunnyvale),694ft
$1996,2016-10-19 16:53,1, (sunnyvale),600ft
$2070,2016-10-19 16:52,, (east palo alto),
$2595,2016-10-19 16:52,2, (sunnyvale),
$3500,2016-10-19 16:52,1, (potrero hill),
$2025,2016-10-19 16:52,, (pacific heights),
$3500,2016-10-19 16:52,2, (palo alto),
$2000,2016-10-19 16:52,2, (rohnert pk / cotati),1199ft
$2450,2016-10-19 16:52,, (mission district),435ft
$2050,2016-10-19 16:52,1, (san jose west),600ft
$3616,2016-10-19 16:51,3, (dublin / pleasanton / livermore),1538ft
$2990,2016-10-19 16:51,1, (ingleside / SFSU / CCSF),776ft
$3450,2016-10-19 16:51,3, (dublin / pleasanton / livermore),1648ft
$1545,2016-10-19 16:51,2, (santa clara),1100ft
$2355,2016-10-19 16:51,1, (dublin / pleasanton / livermore),724ft
$3725,2016-10-19 16:50,2, (berkeley),1250ft
$3025,2016-10-19 16:50,1, (nob hill),
$1465,2016-10-19 16:50,, (oakland lake merritt / grand),625ft
$1785,2016-10-19 16:50,1, (concord / pleasant hill / martinez),
$2020,2016-10-19 16:50,2, (concord / pleasant hill / martinez),
$600,2016-10-19 16:50,1, (berkeley),
$1795,2016-10-19 16:50,3, (vallejo / benicia),1400ft
$1775,2016-10-19 16:50,2, (walnut creek),1200ft
$3195,2016-10-19 16:50,1, (lower nob hill),
$2850,2016-10-19 16:49,1, (larkspur),708ft
$1665,2016-10-19 16:49,, (alameda),675ft
$2025,2016-10-19 16:49,1, (santa clara),750ft
$1950,2016-10-19 16:49,1, (san jose west),740ft
$4024,2016-10-19 16:49,2, (south san francisco),1350ft
$1675,2016-10-19 16:49,, (willow glen / cambrian),500ft
$3495,2016-10-19 16:49,2, (los gatos),1650ft
$2582,2016-10-19 16:49,2, (dublin / pleasanton / livermore),920ft
$1665,2016-10-19 16:49,1, (oakland east),550ft
$600,2016-10-19 16:48,1, (berkeley),
$1825,2016-10-19 16:48,2, (concord / pleasant hill / martinez),898ft
$3615,2016-10-19 16:48,, (emeryville),1147ft
$2400,2016-10-19 16:48,2, (berkeley),670ft
$3649,2016-10-19 16:48,3, (fremont / union city / newark),1511ft
$3795,2016-10-19 16:48,2, (lower pac hts),1175ft
$2300,2016-10-19 16:48,4, (dublin / pleasanton / livermore),2500ft
$1695,2016-10-19 16:47,, (oakland lake merritt / grand),
$2695,2016-10-19 16:47,1, (pacific heights),
$2800,2016-10-19 16:47,1, (twin peaks / diamond hts),700ft
$2100,2016-10-19 16:47,1, (oakland lake merritt / grand),850ft
$2115,2016-10-19 16:47,2, (santa rosa),926ft
$3495,2016-10-19 16:47,1, (mission district),
$1895,2016-10-19 16:46,2," (1 Lakeville Circle, Petaluma, CA 94954)",1028ft
$3625,2016-10-19 16:46,, (nob hill),
$4099,2016-10-19 16:46,2, (Downtown Los Gatos),1114ft
$2663,2016-10-19 16:46,2, (dublin / pleasanton / livermore),920ft
$2618,2016-10-19 16:46,2, (san jose south),1158ft
$3088,2016-10-19 16:46,2, (cupertino),920ft
$2595,2016-10-19 16:46,2, (campbell),986ft
$2300,2016-10-19 16:46,2, (oakland east),875ft
$3707,2016-10-19 16:45,2, (cupertino),1298ft
$600,2016-10-19 16:45,1, (berkeley),
$2010,2016-10-19 16:45,1, (rohnert pk / cotati),825ft
$2225,2016-10-19 16:45,2, (san leandro),925ft
$3095,2016-10-19 16:45,2, (emeryville),1015ft
$2650,2016-10-19 16:45,2, (alameda),
$4495,2016-10-19 16:44,3, (richmond / seacliff),
$2972,2016-10-19 16:44,2, (Mountain View),947ft
$2150,2016-10-19 16:44,1, (cupertino),750ft
$2934,2016-10-19 16:44,2, (dublin / pleasanton / livermore),1212ft
$2795,2016-10-19 16:44,2, (los gatos),
$2780,2016-10-19 16:44,2, (sunnyvale),1028ft
$4468,2016-10-19 16:44,3, (oakland lake merritt / grand),1520ft
$2276,2016-10-19 16:43,1, (milpitas),731ft
$4575,2016-10-19 16:43,3, (sausalito),
$3650,2016-10-19 16:43,2, (sausalito),
$1300,2016-10-19 16:43,, (sf),
$3500,2016-10-19 16:43,3, (sausalito),1241ft
$2995,2016-10-19 16:43,3, (novato),
$4500,2016-10-19 16:43,3, (san rafael),2350ft
$2200,2016-10-19 16:43,2, (san rafael),987ft
$3295,2016-10-19 16:43,1, (lower nob hill),
$3000,2016-10-19 16:43,2, (mill valley),
$2900,2016-10-19 16:43,2, (greenbrae),954ft
$5495,2016-10-19 16:43,1, (north beach / telegraph hill),
$6250,2016-10-19 16:43,3, (tiburon / belvedere),
$2500,2016-10-19 16:43,2, (san anselmo),850ft
$6900,2016-10-19 16:43,2, (los altos),1306ft
$2104,2016-10-19 16:43,2, (danville / san ramon),956ft
$2500,2016-10-19 16:43,2, (san anselmo),850ft
$8500,2016-10-19 16:42,2, (tiburon / belvedere),
$3173,2016-10-19 16:42,2, (foster city),976ft
$4700,2016-10-19 16:42,4, (san anselmo),
$4250,2016-10-19 16:42,4, (san rafael),2179ft
$7950,2016-10-19 16:42,4, (sausalito),2895ft
$5975,2016-10-19 16:42,4, (san rafael),
$2270,2016-10-19 16:42,1, (milpitas),762ft
$1650,2016-10-19 16:42,, (burlingame),750ft
$1850,2016-10-19 16:42,2, (santa rosa),1290ft
$2495,2016-10-19 16:42,2, (menlo park),
$4195,2016-10-19 16:42,2, (oakland lake merritt / grand),1240ft
$3280,2016-10-19 16:42,1, (woodside),
$3400,2016-10-19 16:41,4, (san jose south),1764ft
$3516,2016-10-19 16:41,1, (SOMA / south beach),825ft
$3516,2016-10-19 16:41,1, (SOMA / south beach),825ft
$4400,2016-10-19 16:41,2, (SOMA / south beach),1164ft
$1855,2016-10-19 16:41,2, (concord / pleasant hill / martinez),803ft
$2380,2016-10-19 16:40,2, (alameda),864ft
$4540,2016-10-19 16:40,2, (los gatos),1182ft
$4900,2016-10-19 16:40,4, (los altos),2464ft
$2661,2016-10-19 16:40,2, (santa rosa),1126ft
$2760,2016-10-19 16:40,2, (santa clara),961ft
$5500,2016-10-19 16:39,2, (oakland lake merritt / grand),
$1425,2016-10-19 16:39,1, (berkeley),
$2336,2016-10-19 16:39,1, (fremont / union city / newark),723ft
$3500,2016-10-19 16:39,3, (oakland west),950ft
$1600,2016-10-19 16:39,3, (daly city),
$1721,2016-10-19 16:38,1, (rohnert pk / cotati),639ft
$2100,2016-10-19 16:38,3, (dublin / pleasanton / livermore),1490ft
$2295,2016-10-19 16:38,1, (richmond / point / annex),850ft
$1980,2016-10-19 16:38,1, (san jose east),605ft
$2916,2016-10-19 16:38,1, (emeryville),734ft
$2007,2016-10-19 16:38,1, (danville / san ramon),671ft
$3000,2016-10-19 16:38,2, (san jose north),1072ft
$4150,2016-10-19 16:37,2, (potrero hill),841ft
$6280,2016-10-19 16:37,3, (potrero hill),1306ft
$1800,2016-10-19 16:37,2, (santa rosa),1290ft
$600,2016-10-19 16:37,1, (berkeley),
$3412,2016-10-19 16:37,2, (san mateo),939ft
$2600,2016-10-19 16:37,4, (santa rosa),
$1650,2016-10-19 16:37,1, (healdsburg / windsor),
$2200,2016-10-19 16:37,3, (santa rosa),
$2800,2016-10-19 16:37,3, (santa rosa),
$2200,2016-10-19 16:37,3, (santa rosa),
$1600,2016-10-19 16:37,, (santa rosa),
$3217,2016-10-19 16:36,1, (san mateo),701ft
$2950,2016-10-19 16:36,3, (santa rosa),
$1660,2016-10-19 16:36,1, (concord / pleasant hill / martinez),
$2630,2016-10-19 16:36,2, (san rafael),950ft
$1395,2016-10-19 16:36,1, (albany / el cerrito),
$1495,2016-10-19 16:36,, (albany / el cerrito),
$1550,2016-10-19 16:36,2, (healdsburg / windsor),1200ft
$4797,2016-10-19 16:36,2, (SOMA / south beach),1224ft
$2260,2016-10-19 16:36,2, (danville / san ramon),982ft
$2000,2016-10-19 16:36,2, (albany / el cerrito),
$1720,2016-10-19 16:36,2, (fairfield / vacaville),992ft
$3495,2016-10-19 16:35,2, (redwood city),1000ft
$2510,2016-10-19 16:35,1, (san jose west),795ft
$2250,2016-10-19 16:35,2, (santa clara),950ft
$2995,2016-10-19 16:35,2, (oakland rockridge / claremont),
$1875,2016-10-19 16:35,1, (sunnyvale),600ft
$3300,2016-10-19 16:35,1, (SOMA / south beach),
$2735,2016-10-19 16:34,2, (san jose south),1035ft
$3200,2016-10-19 16:34,2, (sausalito),1100ft
$2250,2016-10-19 16:34,1, (burlingame),825ft
$2650,2016-10-19 16:34,2, (cupertino),856ft
$3500,2016-10-19 16:34,2, (san bruno),1200ft
$3365,2016-10-19 16:34,1, (walnut creek),869ft
$3600,2016-10-19 16:34,, (potrero hill),659ft
$1995,2016-10-19 16:33,1, (milpitas),
$2395,2016-10-19 16:33,2, (sunnyvale),
$3086,2016-10-19 16:33,2, (sunnyvale),1100ft
$2890,2016-10-19 16:33,2, (santa clara),800ft
$2415,2016-10-19 16:33,1, (fremont / union city / newark),854ft
$2393,2016-10-19 16:33,2, (san jose south),1064ft
$3350,2016-10-19 16:32,1, (downtown / civic / van ness),659ft
$2285,2016-10-19 16:32,1, (san jose west),648ft
$2789,2016-10-19 16:32,2, (sunnyvale),935ft
$3197,2016-10-19 16:32,3, (san jose downtown),1327ft
$2103,2016-10-19 16:32,1, (dublin / pleasanton / livermore),657ft
$2799,2016-10-19 16:31,, (fremont / union city / newark),977ft
$3100,2016-10-19 16:31,1, (pacific heights),
$1950,2016-10-19 16:31,1, (mountain view),
$2100,2016-10-19 16:30,4, (Tracy),
$2650,2016-10-19 16:30,, (downtown / civic / van ness),402ft
$3132,2016-10-19 16:30,2, (san jose west),1191ft
$2880,2016-10-19 16:30,2, (milpitas),1128ft
$2200,2016-10-19 16:30,1, (campbell),700ft
$2600,2016-10-19 16:30,2, (fremont / union city / newark),981ft
$2350,2016-10-19 16:29,2, (san jose north),831ft
$4615,2016-10-19 16:29,2, (potrero hill),952ft
$2712,2016-10-19 16:29,2, (fremont / union city / newark),913ft
$1925,2016-10-19 16:29,1, (walnut creek),660ft
$3750,2016-10-19 16:29,4, (fremont / union city / newark),2114ft
$4200,2016-10-19 16:29,3, (millbrae),
$1855,2016-10-19 16:28,1, (san jose south),675ft
$2395,2016-10-19 16:28,, (downtown / civic / van ness),
$2500,2016-10-19 16:28,3, (oakland east),
$2095,2016-10-19 16:28,1, (willow glen / cambrian),
$4900,2016-10-19 16:28,4, (lafayette / orinda / moraga),2654ft
$1750,2016-10-19 16:28,, (willow glen / cambrian),
$5950,2016-10-19 16:28,3, (san mateo),2213ft
$5200,2016-10-19 16:28,4, (palo alto),2070ft
$3100,2016-10-19 16:28,2, (excelsior / outer mission),1170ft
$2514,2016-10-19 16:27,2, (santa clara),973ft
$1895,2016-10-19 16:27,, (tenderloin),
$1795,2016-10-19 16:27,, (willow glen / cambrian),
$2600,2016-10-19 16:27,, (marina / cow hollow),
$4300,2016-10-19 16:27,4, (san mateo),1877ft
$2090,2016-10-19 16:27,2, (sunnyvale),700ft
$1850,2016-10-19 16:27,2, (campbell),700ft
$4750,2016-10-19 16:27,2, (pacific heights),1270ft
$2771,2016-10-19 16:26,1, (daly city),823ft
$4990,2016-10-19 16:26,4, (sunnyvale),2200ft
$4090,2016-10-19 16:26,4, (cupertino),1550ft
$2200,2016-10-19 16:26,1, (nob hill),642ft
$2100,2016-10-19 16:26,1, (potrero hill),868ft
$2890,2016-10-19 16:26,2, (san jose north),1069ft
$3100,2016-10-19 16:26,2, (daly city),1170ft
$2775,2016-10-19 16:25,2, (cupertino),975ft
$1707,2016-10-19 16:25,2, (fairfield / vacaville),955ft
$2008,2016-10-19 16:25,2, (fairfield / vacaville),
$2699,2016-10-19 16:25,2, (petaluma),1181ft
$3750,2016-10-19 16:25,4, (gilroy),2100ft
$2585,2016-10-19 16:24,1, (santa clara),871ft
$2655,2016-10-19 16:24,1, (san rafael),870ft
$3042,2016-10-19 16:24,1, (foster city),876ft
$2750,2016-10-19 16:24,3, (gilroy),1500ft
$2650,2016-10-19 16:24,2, (cupertino),856ft
$18658,2016-10-19 16:24,1, (downtown / civic / van ness),1ft
$1984,2016-10-19 16:23,2, (concord / pleasant hill / martinez),842ft
$2895,2016-10-19 16:23,1, (cupertino),790ft
$2350,2016-10-19 16:23,2, (walnut creek),920ft
$2290,2016-10-19 16:23,2, (hayward / castro valley),936ft
$2610,2016-10-19 16:23,1, (santa clara),871ft
$3345,2016-10-19 16:23,2, (santa clara),1182ft
$2300,2016-10-19 16:23,2, (danville / san ramon),974ft
$2295,2016-10-19 16:22,1, (santa clara),837ft
$2700,2016-10-19 16:22,2, (santa clara),1150ft
$3800,2016-10-19 16:22,2, (inner richmond),1200ft
$2435,2016-10-19 16:21,2, (fremont / union city / newark),1040ft
$2325,2016-10-19 16:21,2, (dublin / pleasanton / livermore),1084ft
$3995,2016-10-19 16:20,2,,1300ft
$2208,2016-10-19 16:19,1, (san jose south),701ft
$2925,2016-10-19 16:19,2, (san jose north),999ft
$2250,2016-10-19 16:19,1, (burlingame),825ft
$2128,2016-10-19 16:19,1, (dublin / pleasanton / livermore),783ft
$2650,2016-10-19 16:19,2, (cupertino),856ft
$1900,2016-10-19 16:18,2," (hercules, pinole, san pablo, el sob)",974ft
$5500,2016-10-19 16:18,3, (menlo park),1630ft
$7200,2016-10-19 16:17,3, (tiburon / belvedere),1500ft
$3124,2016-10-19 16:17,2, (sunnyvale),1116ft
$1580,2016-10-19 16:17,2, (fairfield / vacaville),
$1200,2016-10-19 16:17,5, (San Francisco),
$4250,2016-10-19 16:17,2, (western addition),
$2150,2016-10-19 16:17,, (western addition),
$4595,2016-10-19 16:17,3, (twin peaks / diamond hts),
$2595,2016-10-19 16:17,1, (inner sunset / UCSF),
$2540,2016-10-19 16:17,1, (walnut creek),825ft
$2400,2016-10-19 16:17,2, (san jose south),919ft
$5733,2016-10-19 16:16,2, (SOMA / south beach),1131ft
$1250,2016-10-19 16:16,1, (glen park),
$2395,2016-10-19 16:16,, (lower nob hill),
$2500,2016-10-19 16:16,2, (willow glen / cambrian),810ft
$3800,2016-10-19 16:16,2, (glen park),1010ft
$2999,2016-10-19 16:16,4, (milpitas),1508ft
$1895,2016-10-19 16:16,1, (concord / pleasant hill / martinez),850ft
$2183,2016-10-19 16:15,, (petaluma),636ft
$2700,2016-10-19 16:15,3, (dublin / pleasanton / livermore),1396ft
$3175,2016-10-19 16:15,2, (sausalito),800ft
$1765,2016-10-19 16:15,1, (petaluma),616ft
$3995,2016-10-19 16:15,2, (lower nob hill),
$2800,2016-10-19 16:15,2, (south san francisco),
$2376,2016-10-19 16:15,2, (dublin / pleasanton / livermore),933ft
$3790,2016-10-19 16:15,2, (emeryville),967ft
$1895,2016-10-19 16:15,2," (1 Lakeville Circle, Petaluma, CA 94954)",1028ft
$4750,2016-10-19 16:15,2, (north beach / telegraph hill),
$1250,2016-10-19 16:14,1, (glen park),
$2296,2016-10-19 16:14,2, (gilroy),1064ft
$2095,2016-10-19 16:14,, (hayes valley),
$2495,2016-10-19 16:14,2, (mountain view),1032ft
$2200,2016-10-19 16:14,1, (san jose south),700ft
$2499,2016-10-19 16:14,2, (campbell),948ft
$3650,2016-10-19 16:14,3, (redwood city),1150ft
$3200,2016-10-19 16:14,4, (milpitas),1398ft
$6500,2016-10-19 16:14,2, (lower pac hts),1800ft
$2895,2016-10-19 16:14,1, (hayes valley),
$2195,2016-10-19 16:14,1, (tenderloin),
$2300,2016-10-19 16:13,3, (san jose east),
$2400,2016-10-19 16:13,2, (campbell),903ft
$1995,2016-10-19 16:13,, (richmond / seacliff),
$5450,2016-10-19 16:13,3, (haight ashbury),1400ft
